,publisher,genres,app_name,title,url,release_date,tags,reviews_url,specs,price,early_access,id,developer
2644,Degica,['Action'],DARIUSBURST Chronicle Saviours - Metal Black,DARIUSBURST Chronicle Saviours - Metal Black,http://store.steampowered.com/app/428601/DARIUSBURST_Chronicle_Saviours__Metal_Black/,2016-03-17,['Action'],http://steamcommunity.com/app/428601/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,428601.0,"Pyramid,Chara-Ani"
2645,,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Millencolin - “No Cigar”,Rocksmith® 2014 Edition – Remastered – Millencolin - “No Cigar”,http://store.steampowered.com/app/590174/Rocksmith_2014_Edition__Remastered__Millencolin__No_Cigar/,2017-03-28,"['Casual', 'Simulation']",http://steamcommunity.com/app/590174/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,False,590174.0,Ubisoft - San Francisco
2646,,"['Action', 'Adventure', 'Indie', 'Simulation']",GiAnt - A GiAnt Soundtrack,GiAnt - A GiAnt Soundtrack,http://store.steampowered.com/app/472630/GiAnt__A_GiAnt_Soundtrack/,2016-05-20,"['Action', 'Adventure', 'Indie', 'Simulation']",http://steamcommunity.com/app/472630/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",2.99,False,472630.0,Wreck Tangle Games
2647,,,KÀ,,http://store.steampowered.com/app/716970/K/,,['Casual'],http://steamcommunity.com/app/716970/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'HTC Vive', 'Tracked Motion Controllers', 'Seated', 'Standing']",2.99,False,716970.0,
2648,,"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Seether Song Pack,FourChords Guitar Karaoke - Seether Song Pack,http://store.steampowered.com/app/537268/FourChords_Guitar_Karaoke__Seether_Song_Pack/,2016-10-03,"['Indie', 'Casual', 'Simulation']",http://steamcommunity.com/app/537268/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",4.99,False,537268.0,Musopia
2649,Ezzat Studios,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Egyptian Senet,Egyptian Senet,http://store.steampowered.com/app/391580/Egyptian_Senet/,2015-08-21,"['Casual', 'Indie', 'Strategy', 'Simulation', 'Sports', 'Board Game']",http://steamcommunity.com/app/391580/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",3.99,False,391580.0,Ezzat Studios
2650,AGM PLAYISM,"['Adventure', 'Casual', 'Indie']",D4: Mini Soundtrack,D4: Mini Soundtrack,http://store.steampowered.com/app/372510/D4_Mini_Soundtrack/,2015-06-05,"['Indie', 'Casual', 'Adventure']",http://steamcommunity.com/app/372510/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",3.99,False,372510.0,Access Games
2651,,,Soul Survival,,http://store.steampowered.com/app/745620/Soul_Survival/,,"['Action', 'Indie', 'VR']",http://steamcommunity.com/app/745620/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'HTC Vive', 'Tracked Motion Controllers', 'Standing', 'Room-Scale']",1.99,False,745620.0,
2652,,"['Casual', 'Simulation']",Rocksmith® 2014 – The Offspring - “Pretty Fly (For A White Guy)”,Rocksmith® 2014 – The Offspring - “Pretty Fly (For A White Guy)”,http://store.steampowered.com/app/390442/Rocksmith_2014__The_Offspring__Pretty_Fly_For_A_White_Guy/,2016-02-02,"['Casual', 'Simulation']",http://steamcommunity.com/app/390442/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,False,390442.0,Ubisoft - San Francisco
2653,Cubic Timeline Productions Inc.,"['Action', 'Indie']",Vulture,Vulture,http://store.steampowered.com/app/689000/Vulture/,2017-09-08,"['Action', 'Indie', ""Shoot 'Em Up"", 'Arcade', 'Top-Down Shooter']",http://steamcommunity.com/app/689000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",9.99,False,689000.0,Cubic Timeline Productions Inc.
2654,Idea Factory International,['Strategy'],Hyperdevotion Noire: Ultimate Party Member “Tiara”,Hyperdevotion Noire: Ultimate Party Member “Tiara”,http://store.steampowered.com/app/427005/Hyperdevotion_Noire_Ultimate_Party_Member_Tiara/,2016-04-26,['Strategy'],http://steamcommunity.com/app/427005/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Full controller support']",0.99,False,427005.0,"Idea Factory,Compile Heart,Sting"
2655,Progorion,"['Casual', 'Indie']",Hidden Animals: English - Spanish SOUNDTRACK,Hidden Animals: English - Spanish SOUNDTRACK,http://store.steampowered.com/app/657190/Hidden_Animals_English__Spanish_SOUNDTRACK/,2017-06-15,"['Indie', 'Casual']",http://steamcommunity.com/app/657190/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",0.99,False,657190.0,Progorion
2656,,['Simulation'],X-Plane 10 Global - 64 Bit - North America Scenery,X-Plane 10 Global - 64 Bit - North America Scenery,http://store.steampowered.com/app/310430/XPlane_10_Global__64_Bit__North_America_Scenery/,2014-07-14,['Simulation'],http://steamcommunity.com/app/310430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content']",,False,310430.0,Laminar Research
2657,,"['Adventure', 'Indie', 'RPG']",Sigmund Minisode 2 [Free 2014/15 Holiday Special],Sigmund Minisode 2 [Free 2014/15 Holiday Special],http://store.steampowered.com/app/339550/Sigmund_Minisode_2_Free_201415_Holiday_Special/,2015-02-18,"['Indie', 'Adventure', 'RPG']",http://steamcommunity.com/app/339550/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Cloud']",,False,339550.0,Freebird Games
2658,"Niffler Ltd., Nkidu Games Inc.",['Indie'],Chip's Challenge 2: Editor,Chip's Challenge 2: Editor,http://store.steampowered.com/app/356630/Chips_Challenge_2_Editor/,2015-05-28,['Indie'],http://steamcommunity.com/app/356630/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",2.99,False,356630.0,Niffler Ltd.
2659,Introversion Software,"['Indie', 'Strategy']",Uplink,Uplink,http://store.steampowered.com/app/1510/Uplink/,2006-08-23,"['Hacking', 'Indie', 'Strategy', 'Singleplayer', 'Cyberpunk', 'Great Soundtrack', 'Classic', 'Simulation', 'Sci-fi', '2D', 'Real-Time with Pause', 'Experimental', 'Story Rich', 'Atmospheric', 'Perma Death']",http://steamcommunity.com/app/1510/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,1510.0,Introversion Software
2660,Long Division LLC,"['Action', 'Indie']",The Man in the Cape: Special Edition,The Man in the Cape: Special Edition,http://store.steampowered.com/app/706480/The_Man_in_the_Cape_Special_Edition/,2017-10-17,"['Action', 'Indie', 'Singleplayer', 'Controller', 'Top-Down Shooter', 'Arcade', 'Robots', 'Twin Stick Shooter', 'Hand-drawn', 'Surreal', 'Top-Down', '2D', 'Superhero', 'Survival', 'Fast-Paced', 'Funny']",http://steamcommunity.com/app/706480/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",2.99,False,706480.0,Long Division LLC
2661,,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Disgraced Renegade Pack DLC,Disgraced Renegade Pack DLC,http://store.steampowered.com/app/742060/Disgraced_Renegade_Pack_DLC/,2017-11-02,"['Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'Simulation']",http://steamcommunity.com/app/742060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",0.99,False,742060.0,Corrosive Studios LLC
2662,,"['Indie', 'Simulation', 'Strategy']",Rogue State Soundtrack,Rogue State Soundtrack,http://store.steampowered.com/app/408430/Rogue_State_Soundtrack/,2015-10-16,"['Strategy', 'Indie', 'Simulation']",http://steamcommunity.com/app/408430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Leaderboards']",Free to Play,False,408430.0,"LRDGames, Inc."
2663,REEW GAMES,"['Action', 'Adventure', 'Indie', 'Simulation']",REVERSE SIDE Demo,REVERSE SIDE Demo,http://store.steampowered.com/app/317750/REVERSE_SIDE_Demo/,2015-07-01,"['Adventure', 'Indie', 'Simulation', 'Action']",http://steamcommunity.com/app/317750/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Game demo']",,False,317750.0,REEW GAMES
2664,Bandai Namco Entertainment,['Action'],Attractio,Attractio,http://store.steampowered.com/app/317060/Attractio/,2016-01-18,"['Action', 'Puzzle-Platformer', 'FPS', 'Indie', 'Female Protagonist', 'Puzzle', 'First-Person']",http://steamcommunity.com/app/317060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats']",19.99,False,317060.0,GameCoder Studios
2665,Kiwiforge,"['Action', 'Indie', 'Racing']",Jumps,Jumps,http://store.steampowered.com/app/544310/Jumps/,2017-03-31,"['Indie', 'Racing', 'Action', 'FPS', 'Parkour', '3D Platformer', 'Platformer']",http://steamcommunity.com/app/544310/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",1.99,False,544310.0,Kiwiforge
2666,SEGA,"['Action', 'Simulation']",Super Thunder Blade™,Super Thunder Blade™,http://store.steampowered.com/app/34314/Super_Thunder_Blade/,2010-09-13,"['Action', 'Simulation']",http://steamcommunity.com/app/34314/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support']",2.99,False,34314.0,SEGA
2667,Quantum Engine,"['Design &amp; Illustration', 'Education', 'Utilities']",Quantum Engine,Quantum Engine,http://store.steampowered.com/app/597910/Quantum_Engine/,2017-03-02,"['Design & Illustration', 'Utilities', 'Education']",http://steamcommunity.com/app/597910/reviews/?browsefilter=mostrecent&p=1,['Includes level editor'],14.99,False,597910.0,"Wannes Vanoyenbrugge,Jorn Segers"
2668,Fantasy Flight Games,"['Adventure', 'Strategy']",Mansions of Madness - Dark Reflections,Mansions of Madness - Dark Reflections,http://store.steampowered.com/app/678220/Mansions_of_Madness__Dark_Reflections/,2017-08-03,"['Strategy', 'Adventure']",http://steamcommunity.com/app/678220/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",4.99,False,678220.0,Fantasy Flight Games
2669,Russpuppy,"['Action', 'Casual', 'Indie']",Hover 2030,Hover 2030,http://store.steampowered.com/app/488580/Hover_2030/,2016-06-14,"['Action', 'Indie', 'Casual', 'Platformer', 'Sci-fi', 'Robots', 'Minimalist', '2D', 'Puzzle-Platformer']",http://steamcommunity.com/app/488580/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,488580.0,Russpuppy
2670,Leon Aminof,"['Adventure', 'Free to Play', 'Indie', 'RPG']",Frontier Runner,Frontier Runner,http://store.steampowered.com/app/760490/Frontier_Runner/,2017-11-23,"['Free to Play', 'RPG', 'Adventure', 'Indie']",http://steamcommunity.com/app/760490/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",Free To Play,False,760490.0,Leon Aminof
2671,Thomas Bowker,"['Casual', 'Indie']",LYNE,LYNE,http://store.steampowered.com/app/266010/LYNE/,2014-03-17,"['Puzzle', 'Indie', 'Casual', 'Singleplayer', 'Relaxing', 'Minimalist', 'Touch-Friendly', '2D', 'Difficult', 'Atmospheric', 'Abstract', 'Mouse only']",http://steamcommunity.com/app/266010/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2.99,False,266010.0,Thomas Bowker
2672,Dovetail Games,['Simulation'],GP20 Union Pacific Add-on Livery,GP20 Union Pacific Add-on Livery,http://store.steampowered.com/app/222569/GP20_Union_Pacific_Addon_Livery/,2009-01-01,['Simulation'],http://steamcommunity.com/app/222569/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,222569.0,Reppo
2673,Booblyc OU,"['Action', 'Indie', 'Strategy']",Incursion The Thing,Incursion The Thing,http://store.steampowered.com/app/549670/Incursion_The_Thing/,2016-11-11,"['Strategy', 'Action', 'Indie', 'Tower Defense']",http://steamcommunity.com/app/549670/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,549670.0,"booblyc,parafeks"
2674,Sweet Bandits Studios,"['Action', 'Indie', 'Early Access']",Coffence,Coffence,http://store.steampowered.com/app/583240/Coffence/,2017-03-14,"['Early Access', 'Action', 'Indie', '4 Player Local', 'Local Multiplayer', 'Funny', 'Fighting', '2D Fighter', 'Controller', 'Multiplayer', 'Cartoony', 'Competitive', 'Twin Stick Shooter', 'Arcade', 'PvP', 'Comedy', 'Fast-Paced']",http://steamcommunity.com/app/583240/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support']",14.99,True,583240.0,Sweet Bandits Studios
2675,,['Indie'],The Last NightMary - Soundtrack,The Last NightMary - Soundtrack,http://store.steampowered.com/app/446860/The_Last_NightMary__Soundtrack/,2016-03-14,['Indie'],http://steamcommunity.com/app/446860/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",1.99,False,446860.0,Submersivo Game Studio
2676,Nicholas Backus,"['Action', 'Indie']",NEON GALAXY,NEON GALAXY,http://store.steampowered.com/app/651970/NEON_GALAXY/,2017-07-05,"['Action', 'Indie']",http://steamcommunity.com/app/651970/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Full controller support']",1.99,False,651970.0,Nicholas Backus
2677,CCP,"['Free to Play', 'Massively Multiplayer', 'RPG']",EVE Online: 110 PLEX,EVE Online: 110 PLEX,http://store.steampowered.com/app/629790/EVE_Online_110_PLEX/,2017-05-09,"['Massively Multiplayer', 'RPG', 'Free to Play']",http://steamcommunity.com/app/629790/reviews/?browsefilter=mostrecent&p=1,"['Online Multi-Player', 'MMO', 'Downloadable Content', 'Steam Trading Cards']",4.99,False,629790.0,CCP
2678,Artyom Design,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Necromancer Accountant,Necromancer Accountant,http://store.steampowered.com/app/696160/Necromancer_Accountant/,2017-10-31,"['Free to Play', 'Simulation', 'Strategy', 'Indie', 'Casual']",http://steamcommunity.com/app/696160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Stats']",Free,False,696160.0,Artyom Laletin
2679,Play Spirit Limited,"['Casual', 'Indie', 'Simulation']",The Cooking Game Original Soundtracks,The Cooking Game Original Soundtracks,http://store.steampowered.com/app/591040/The_Cooking_Game_Original_Soundtracks/,2017-03-08,"['Indie', 'Casual', 'Simulation']",http://steamcommunity.com/app/591040/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2.99,False,591040.0,Play Spirit Limited
2680,,,Balloon Chair Death Match,,http://store.steampowered.com/app/498990/Balloon_Chair_Death_Match/,,"['Action', 'VR']",http://steamcommunity.com/app/498990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Cloud', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Seated']",3.99,False,498990.0,
2681,ClickGames,"['Action', 'Adventure', 'Indie']",EvilMorph,EvilMorph,http://store.steampowered.com/app/562490/EvilMorph/,2017-02-03,"['Action', 'Adventure', 'Indie', 'Platformer', 'Difficult', 'Puzzle-Platformer']",http://steamcommunity.com/app/562490/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",3.99,False,562490.0,ClickGames
2682,Perfect World Entertainment,"['Action', 'Free to Play', 'Strategy']",Gigantic,Gigantic,http://store.steampowered.com/app/327690/Gigantic/,2017-07-19,"['Free to Play', 'Multiplayer', 'MOBA', 'Action', 'Strategy', 'Third-Person Shooter', 'PvP', 'Third Person', 'Co-op', 'Shooter', 'Fantasy', 'Massively Multiplayer', 'RPG', 'Adventure', 'FPS', 'Controller', 'Open World', 'Anime', 'Team-Based', 'Casual']",http://steamcommunity.com/app/327690/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Online Multi-Player', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Stats']",Free To Play,False,327690.0,Motiga Inc.
2683,Aerosoft GmbH,"['Simulation', 'Strategy']",Bridge! 2,Bridge! 2,http://store.steampowered.com/app/434090/Bridge_2/,2016-04-21,"['Strategy', 'Simulation']",http://steamcommunity.com/app/434090/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,434090.0,toxtronyx interactive GmbH
2684,Cacti Council,"['Action', 'Free to Play']",Win Big Or Die,Win Big Or Die,http://store.steampowered.com/app/542120/Win_Big_Or_Die/,2016-10-13,"['Free to Play', 'Action', 'Shooter']",http://steamcommunity.com/app/542120/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support']",Free To Play,False,542120.0,Silver Legends
2685,"Orbital Speed Studio Co.,Ltd.","['Action', 'Indie', 'Simulation', 'Strategy']",DUAL GEAR,DUAL GEAR,http://store.steampowered.com/app/443000/DUAL_GEAR/,2018,"['Mechs', 'Simulation', 'Strategy', 'Action', 'Indie', 'Turn-Based', 'Robots', 'Tactical']",http://steamcommunity.com/app/443000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",,False,443000.0,"Orbital Speed Studio Co.,Ltd."
2686,"LucasArts, Lucasfilm, Disney Interactive",['Strategy'],STAR WARS™ Empire at War - Gold Pack,STAR WARS™ Empire at War - Gold Pack,http://store.steampowered.com/app/32470/STAR_WARS_Empire_at_War__Gold_Pack/,2006-02-16,"['Strategy', 'Star Wars', 'RTS', 'Sci-fi', 'Multiplayer', 'Space', 'Singleplayer', 'Moddable', 'Tactical', 'Action', 'Great Soundtrack', 'Mod', 'War', 'Classic', '4X', 'Co-op', 'Adventure', 'Simulation', 'Grand Strategy', 'Atmospheric']",http://steamcommunity.com/app/32470/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",19.99,False,32470.0,Petroglyph
